key,old_split,new_split,video_id,artist,title,song_id,mood,lyrics_ok,folder
tense_ORG_TENS(241),train,train,tense_ORG_TENS(241),Shinedown,Enemies,shinedown::enemies,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(243),test,train,tense_ORG_TENS(243),Shinedown,Enemies,shinedown::enemies,tense,1,Dataset1/DS1_TEST_MATCH/
tense_ORG_TENS(246),train,train,tense_ORG_TENS(246),Bazanji,Want the World,bazanji::want the world,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(247),train,train,tense_ORG_TENS(247),Bazanji,Want the World,bazanji::want the world,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(25),train,train,tense_ORG_TENS(25),Eminem,Love The Way You Lie,eminem::love the way you lie,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(250),train,train,tense_ORG_TENS(250),Bazanji,Want the World,bazanji::want the world,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(251),train,train,tense_ORG_TENS(251),Demi Lovato,Confident,demi lovato::confident,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(252),train,train,tense_ORG_TENS(252),Demi Lovato,Confident,demi lovato::confident,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(256),train,train,tense_ORG_TENS(256),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(258),train,train,tense_ORG_TENS(258),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(260),train,train,tense_ORG_TENS(260),The Script,Hall of Fame,the script::hall of fame,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(265),train,train,tense_ORG_TENS(265),JIN,It's Definitely You,jin::it's definitely you,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(268),train,train,tense_ORG_TENS(268),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(271),train,train,tense_ORG_TENS(271),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(273),train,train,tense_ORG_TENS(273),While she sleeps,Crows,while she sleeps::crows,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(274),train,train,tense_ORG_TENS(274),While she sleeps,Crows,while she sleeps::crows,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(276),train,train,tense_ORG_TENS(276),While She Sleeps,Crows,while she sleeps::crows,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(277),train,train,tense_ORG_TENS(277),While She Sleeps,Crows,while she sleeps::crows,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(28),train,train,tense_ORG_TENS(28),Eminem,Love The Way You Lie,eminem::love the way you lie,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(280),train,train,tense_ORG_TENS(280),Guns N' Roses,Don't Cry (Original),guns n' roses::don't cry (original),tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(281),train,train,tense_ORG_TENS(281),Rage Against the Machine,Bombtrack,rage against the machine::bombtrack,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(282),train,train,tense_ORG_TENS(282),Rage Against the Machine,Bombtrack,rage against the machine::bombtrack,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(283),train,train,tense_ORG_TENS(283),Limp Bizkit,Break Stuff,limp bizkit::break stuff,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(285),train,train,tense_ORG_TENS(285),Dead To Fall,Bastard Set of Dreams,dead to fall::bastard set of dreams,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(288),train,train,tense_ORG_TENS(288),Limp Bizkit,Break Stuff,limp bizkit::break stuff,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(293),train,train,tense_ORG_TENS(293),Beastie Boys,Sabotage,beastie boys::sabotage,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(296),train,train,tense_ORG_TENS(296),Pilgrim,The wild Boys (Euro Club Mix),pilgrim::the wild boys (euro club mix),tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(298),train,train,tense_ORG_TENS(298),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(30),val,train,tense_ORG_TENS(30),Hinder,Better Than Me,hinder::better than me,tense,1,Dataset1/DS1_VAL_MATCH/
tense_ORG_TENS(300),train,train,tense_ORG_TENS(300),Gzuz,Was hast du gedacht,gzuz::was hast du gedacht,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(302),train,train,tense_ORG_TENS(302),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(306),train,train,tense_ORG_TENS(306),Hardeep,Revenge (Desi Crew),hardeep::revenge (desi crew),tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(307),train,train,tense_ORG_TENS(307),Harsimran,Ghaint Jatti,harsimran::ghaint jatti,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(308),val,train,tense_ORG_TENS(308),Harsimran,Ghaint Jatti,harsimran::ghaint jatti,tense,0,Dataset1/DS1_VAL_MATCH/
tense_ORG_TENS(309),train,train,tense_ORG_TENS(309),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(31),train,train,tense_ORG_TENS(31),Eminem,Phenomenal,eminem::phenomenal,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(310),train,train,tense_ORG_TENS(310),Harsimran,Ghaint Jatti,harsimran::ghaint jatti,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(312),val,train,tense_ORG_TENS(312),Sukhpal Channi,90 Degree,sukhpal channi::90 degree,tense,0,Dataset1/DS1_VAL_MATCH/
tense_ORG_TENS(313),train,train,tense_ORG_TENS(313),Sukhpal Channi,90 Degree,sukhpal channi::90 degree,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(314),train,train,tense_ORG_TENS(314),Sukhpal Channi,90 Degree,sukhpal channi::90 degree,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(317),train,train,tense_ORG_TENS(317),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(318),train,train,tense_ORG_TENS(318),Duran Duran,The Wild Boys,duran duran::the wild boys,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(321),train,train,tense_ORG_TENS(321),Smosh,Pokemon Theme Song Revenge,smosh::pokemon theme song revenge,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(322),train,train,tense_ORG_TENS(322),Smosh,Pokemon Theme Song Revenge,smosh::pokemon theme song revenge,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(327),train,train,tense_ORG_TENS(327),She Wants Revenge,These Things,she wants revenge::these things,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(329),train,train,tense_ORG_TENS(329),Gzuz,Was hast du gedacht,gzuz::was hast du gedacht,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(33),train,train,tense_ORG_TENS(33),Nr Bamaniya Official,Most popular Attitude Mashup Trend 2020,nr bamaniya official::most popular attitude mashup trend 2020,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(337),train,train,tense_ORG_TENS(337),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(34),train,train,tense_ORG_TENS(34),Logic,Ballin',logic::ballin',tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(342),train,train,tense_ORG_TENS(342),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(344),val,train,tense_ORG_TENS(344),Good Riddance,"Heresy, Hipocrisy, And Revenge","good riddance::heresy, hipocrisy, and revenge",tense,1,Dataset1/DS1_VAL_MATCH/
tense_ORG_TENS(345),train,train,tense_ORG_TENS(345),Good Riddance,"Heresy, Hipocrisy, And Revenge","good riddance::heresy, hipocrisy, and revenge",tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(348),train,train,tense_ORG_TENS(348),TEC & Maine Musik,Go Crazy,tec & maine musik::go crazy,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(349),train,train,tense_ORG_TENS(349),TEC & Maine Musik,Go Crazy,tec & maine musik::go crazy,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(35),train,train,tense_ORG_TENS(35),Imran Khan,Satisfya,imran khan::satisfya,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(352),train,train,tense_ORG_TENS(352),Da Real Gee Money,Industry (Young Boy Diss),da real gee money::industry (young boy diss),tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(357),val,train,tense_ORG_TENS(357),Homeboymte,Revenge,homeboymte::revenge,tense,0,Dataset1/DS1_VAL_MATCH/
tense_ORG_TENS(38),train,train,tense_ORG_TENS(38),Three Days Grace,Time of Dying,three days grace::time of dying,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(39),train,train,tense_ORG_TENS(39),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(40),train,train,tense_ORG_TENS(40),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(44),train,train,tense_ORG_TENS(44),Future,Last Breath,future::last breath,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(47),train,train,tense_ORG_TENS(47),Future,Last Breath,future::last breath,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(49),train,train,tense_ORG_TENS(49),Eminem,Phenomenal,eminem::phenomenal,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(5),train,train,tense_ORG_TENS(5),Metallica,The Unnamed Feeling,metallica::the unnamed feeling,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(50),val,train,tense_ORG_TENS(50),Eminem,Phenomenal,eminem::phenomenal,tense,1,Dataset1/DS1_VAL_MATCH/
tense_ORG_TENS(51),train,train,tense_ORG_TENS(51),Eminem,Phenomenal,eminem::phenomenal,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(52),train,train,tense_ORG_TENS(52),Eminem,Phenomenal,eminem::phenomenal,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(53),test,train,tense_ORG_TENS(53),Eminem,Phenomenal,eminem::phenomenal,tense,1,Dataset1/DS1_TEST_MATCH/
tense_ORG_TENS(58),train,train,tense_ORG_TENS(58),Eminem,'Till I Collapse,eminem::'till i collapse,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(60),train,train,tense_ORG_TENS(60),Eminem,'Till I Collapse,eminem::'till i collapse,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(67),val,train,tense_ORG_TENS(67),Imran Khan,Satisfya,imran khan::satisfya,tense,1,Dataset1/DS1_VAL_MATCH/
tense_ORG_TENS(70),train,train,tense_ORG_TENS(70),Logic,Ballin',logic::ballin',tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(74),train,train,tense_ORG_TENS(74),Three Days Grace,Time of Dying,three days grace::time of dying,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(8),train,train,tense_ORG_TENS(8),Metallica,The Unnamed Feeling,metallica::the unnamed feeling,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(82),train,train,tense_ORG_TENS(82),Fort Minor,Remember the Name (feat. Styles of Beyond),fort minor::remember the name (feat. styles of beyond),tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(84),train,train,tense_ORG_TENS(84),Ridahmuzic,Unbroken,ridahmuzic::unbroken,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(91),val,train,tense_ORG_TENS(91),Dj Kmaba,"MASHUP, SHELL SHOCKED X DUM DEE DUM X 6 FOOT X THIS IS WHY IM HOT","dj kmaba::mashup, shell shocked x dum dee dum x 6 foot x this is why im hot",tense,0,Dataset1/DS1_VAL_MATCH/
tense_ORG_TENS(92),train,train,tense_ORG_TENS(92),Dj Kmaba,"MASHUP, SHELL SHOCKED X DUM DEE DUM X 6 FOOT X THIS IS WHY IM HOT","dj kmaba::mashup, shell shocked x dum dee dum x 6 foot x this is why im hot",tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(95),train,train,tense_ORG_TENS(95),Aaron  Levy,READY,aaron  levy::ready,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_ORG_TENS(96),train,train,tense_ORG_TENS(96),Aaron  Levy,READY,aaron  levy::ready,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_FEAR(27),train,train,tense_REVIEW_FEAR(27),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_NTRL(31),train,train,tense_REVIEW_NTRL(31),ShAun DeEzy,YOU ALREADY KNOW,shaun deezy::you already know,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_NTRL(37),train,train,tense_REVIEW_NTRL(37),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_NTRL(42),train,train,tense_REVIEW_NTRL(42),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_NTRL(53),train,train,tense_REVIEW_NTRL(53),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_NTRL(59),train,train,tense_REVIEW_NTRL(59),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_NTRL(67),train,train,tense_REVIEW_NTRL(67),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_NTRL(97),train,train,tense_REVIEW_NTRL(97),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(1),val,train,tense_REVIEW_TENS(1),Mrigo & Ghet,Povelenju,mrigo & ghet::povelenju,tense,0,Dataset1/DS1_VAL_MATCH/
tense_REVIEW_TENS(10),train,train,tense_REVIEW_TENS(10),Automatikk,Kingz,automatikk::kingz,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(11),train,train,tense_REVIEW_TENS(11),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(14),train,train,tense_REVIEW_TENS(14),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(16),train,train,tense_REVIEW_TENS(16),Chipinkos,Knock,chipinkos::knock,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(17),train,train,tense_REVIEW_TENS(17),Chipinkos,Knock,chipinkos::knock,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(18),train,train,tense_REVIEW_TENS(18),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(19),train,train,tense_REVIEW_TENS(19),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(20),train,train,tense_REVIEW_TENS(20),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(23),train,train,tense_REVIEW_TENS(23),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(24),train,train,tense_REVIEW_TENS(24),Abstract Posters,The Known,abstract posters::the known,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(25),val,train,tense_REVIEW_TENS(25),Santini the Great,Gaurdian Angel,santini the great::gaurdian angel,tense,0,Dataset1/DS1_VAL_MATCH/
tense_REVIEW_TENS(27),train,train,tense_REVIEW_TENS(27),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(28),val,train,tense_REVIEW_TENS(28),Rihards C,Iemīli Sevi Vispirms,rihards c::iemīli sevi vispirms,tense,0,Dataset1/DS1_VAL_MATCH/
tense_REVIEW_TENS(32),train,train,tense_REVIEW_TENS(32),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(35),train,train,tense_REVIEW_TENS(35),Smith & Myers,In the Air Tonight,smith & myers::in the air tonight,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(36),val,train,tense_REVIEW_TENS(36),Lidia Nester,Healing Light,lidia nester::healing light,tense,0,Dataset1/DS1_VAL_MATCH/
tense_REVIEW_TENS(40),train,train,tense_REVIEW_TENS(40),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(44),train,train,tense_REVIEW_TENS(44),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(45),train,train,tense_REVIEW_TENS(45),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(58),train,train,tense_REVIEW_TENS(58),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(6),train,train,tense_REVIEW_TENS(6),Imagine Dragons,Radioactive,imagine dragons::radioactive,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(61),train,train,tense_REVIEW_TENS(61),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(62),train,train,tense_REVIEW_TENS(62),Hello,Kepala Batu,hello::kepala batu,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(65),train,train,tense_REVIEW_TENS(65),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(68),train,train,tense_REVIEW_TENS(68),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_REVIEW_TENS(71),val,train,tense_REVIEW_TENS(71),Crazy,Loyalty's Limited,crazy::loyalty's limited,tense,0,Dataset1/DS1_VAL_MATCH/
tense_TENS_HE(10)-5-of-8,train,train,tense_TENS_HE(10),Rajada Mc's,Desistir Jamais,rajada mc's::desistir jamais,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(121)-2-of-9,train,train,tense_TENS_HE(121),Raiva e Reptile,Putos Invejosos,raiva e reptile::putos invejosos,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(124)-2-of-9,train,train,tense_TENS_HE(124),UPM Music,Akatsuki Keks,upm music::akatsuki keks,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(144)-8-of-9,train,train,tense_TENS_HE(144),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(152)-6-of-8,train,train,tense_TENS_HE(152),Masterplan,Heroes,masterplan::heroes,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(160)-11-of-13,train,train,tense_TENS_HE(160),Kool Shen,J'Reviens,kool shen::j'reviens,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(160)-2-of-13,train,train,tense_TENS_HE(160),Kool Shen,J'Reviens,kool shen::j'reviens,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(161),train,train,tense_TENS_HE(161),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(163)-6-of-7,train,train,tense_TENS_HE(163),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(188)-6-of-7,train,train,tense_TENS_HE(188),akii0waii,Light,akii0waii::light,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(2)-3-of-7,train,train,tense_TENS_HE(2),Imagine Dragons,Radioactive,imagine dragons::radioactive,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(29)-5-of-7,train,train,tense_TENS_HE(29),Pak-Man,Behind Barz,pak-man::behind barz,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(32)-6-of-11,train,train,tense_TENS_HE(32),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(44)-6-of-8,train,train,tense_TENS_HE(44),John Newman,Love Me Again,john newman::love me again,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(49)-10-of-16,train,train,tense_TENS_HE(49),Kris Madjick,Mo Murder,kris madjick::mo murder,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(52)-11-of-12,train,train,tense_TENS_HE(52),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(57)-5-of-9,train,train,tense_TENS_HE(57),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(84)-2-of-7,train,train,tense_TENS_HE(84),Headstones,farawayfromhere,headstones::farawayfromhere,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_HE(9)-4-of-12,val,train,tense_TENS_HE(9),Destro ,7th Letter,destro::7th letter,tense,0,Dataset1/DS1_VAL_MATCH/
tense_TENS_HE(92)-5-of-10,train,train,tense_TENS_HE(92),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(10)),train,train,tense_TENS_LLT(10)),Close Your Eyes,Valleys,close your eyes::valleys,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(14)),val,train,tense_TENS_LLT(14)),,,,tense,0,Dataset1/DS1_VAL_MATCH/
tense_TENS_LLT(19)),train,train,tense_TENS_LLT(19)),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(35)),train,train,tense_TENS_LLT(35)),Kool Shen,J'Reviens,kool shen::j'reviens,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(37)),train,train,tense_TENS_LLT(37)),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(43)),train,train,tense_TENS_LLT(43)),akii0waii,Light,akii0waii::light,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(50)),train,train,tense_TENS_LLT(50)),Rajada Mc's,Desistir Jamais,rajada mc's::desistir jamais,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(53)),train,train,tense_TENS_LLT(53)),Imagine Dragons,Radioactive,imagine dragons::radioactive,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(6)-5-of-10,train,train,tense_TENS_LLT(6),Emdip,On For Life (feat. frenzy ramgarhia & tiger),emdip::on for life (feat. frenzy ramgarhia & tiger),tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(6)-8-of-10,train,train,tense_TENS_LLT(6),LaDirectrice,GANGSTARS II,ladirectrice::gangstars ii,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(62)),train,train,tense_TENS_LLT(62)),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(65)),train,train,tense_TENS_LLT(65)),John Newman,Love Me Again,john newman::love me again,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(67)),train,train,tense_TENS_LLT(67)),Curran,My Love Wont Let You Down,curran::my love wont let you down,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(68)),train,train,tense_TENS_LLT(68)),Kris Madjick,Mo Murder,kris madjick::mo murder,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(72)),train,train,tense_TENS_LLT(72)),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_LLT(73)),train,train,tense_TENS_LLT(73)),,,,tense,0,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(15)-3-of-6,train,train,tense_TENS_MM(15),Drake,Energy,drake::energy,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(15)-5-of-6,train,train,tense_TENS_MM(15),Drake,Energy,drake::energy,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(16)-2-of-7,train,train,tense_TENS_MM(16),Scarlxrd,DeathPunch,scarlxrd::deathpunch,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(16)-5-of-7,train,train,tense_TENS_MM(16),Scarlxrd,DeathPunch,scarlxrd::deathpunch,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(17)-2-of-12,train,train,tense_TENS_MM(17),Eminem;Sia,Guts Over Fear,eminem;sia::guts over fear,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(17)-3-of-12,test,train,tense_TENS_MM(17),Eminem;Sia,Guts Over Fear,eminem;sia::guts over fear,tense,1,Dataset1/DS1_TEST_MATCH/
tense_TENS_MM(17)-8-of-12,train,train,tense_TENS_MM(17),Eminem;Sia,Guts Over Fear,eminem;sia::guts over fear,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(2)-6-of-10,train,train,tense_TENS_MM(2),LL Cool J,I'm Bad,ll cool j::i'm bad,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(3)-2-of-9,train,train,tense_TENS_MM(3),Eminem,Not Afraid,eminem::not afraid,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(3)-4-of-9,test,train,tense_TENS_MM(3),Eminem,Not Afraid,eminem::not afraid,tense,1,Dataset1/DS1_TEST_MATCH/
tense_TENS_MM(3)-5-of-9,train,train,tense_TENS_MM(3),Eminem,Not Afraid,eminem::not afraid,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(3)-8-of-9,train,train,tense_TENS_MM(3),Eminem,Not Afraid,eminem::not afraid,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(4)-6-of-10,train,train,tense_TENS_MM(4),BTS,MIC Drop,bts::mic drop,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(4)-9-of-10,train,train,tense_TENS_MM(4),BTS,MIC Drop,bts::mic drop,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(7)-2-of-7,val,train,tense_TENS_MM(7),Vince Staples,Norf Norf,vince staples::norf norf,tense,1,Dataset1/DS1_VAL_MATCH/
tense_TENS_MM(7)-4-of-7,test,train,tense_TENS_MM(7),Vince Staples,Norf Norf,vince staples::norf norf,tense,1,Dataset1/DS1_TEST_MATCH/
tense_TENS_MM(8)-8-of-11,train,train,tense_TENS_MM(8),Kendrick Lamar,Poetic Justice,kendrick lamar::poetic justice,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(8)-9-of-11,train,train,tense_TENS_MM(8),Kendrick Lamar,Poetic Justice,kendrick lamar::poetic justice,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TENS_MM(9)-6-of-8,train,train,tense_TENS_MM(9),R.Kelly,Trapped In the Closet Chapter 1,r.kelly::trapped in the closet chapter 1,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TEST_MIX(12)-7-of-8,val,train,tense_TEST_MIX(12),Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","machine gun kelly::home (with machine gun kelly, x ambassadors & bebe rexha)",tense,1,Dataset1/DS1_VAL_MATCH/
tense_TEST_MV(0)-3-of-8,train,train,tense_TEST_MV(0),Demi Lovato,Confident,demi lovato::confident,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TEST_MV(0)-4-of-8,train,train,tense_TEST_MV(0),Demi Lovato,Confident,demi lovato::confident,tense,1,Dataset1/DS1_TRAIN_MATCH/
tense_TEST_MV(0)-5-of-8,test,train,tense_TEST_MV(0),Demi Lovato,Confident,demi lovato::confident,tense,1,Dataset1/DS1_TEST_MATCH/
